"Plot_ID","Trial","Loc","Year","%Can.Cover_148","NDVI_148","GNDVI_148","SR_148","NDRE1_148","NDRE2_148","TCARI_148","SAVI_148","NWI1_148","NWI2_148","MTVI_148","ChlRE_148","BLU_148","GRN_148","RED_148","RE1_148","RE2_148","NIR_148","900_148","975_148"
"1","AHR2","Walla_Walla",2021,93.5846560846561,0.304785037938532,0.257575548266968,1.88348192614473,0.19628666078047,0.0792260338651523,30.6406616178896,0.403436618146365,-0.150650171080298,0.0513990347865399,0.0357448041261543,0.489281095225924,31.6405043458258,44.9551891083721,40.5741845325368,51.2576175454311,65.0800663226239,76.3029605712083,114.652476133963,84.5643699815183
"10","AHR2","Walla_Walla",2021,92.4074074074074,0.298393326755282,0.254498613865213,1.85959726463237,0.198933756001424,0.0777816763753563,26.7941430624528,0.411971627634772,-0.131799643250906,0.0752607122952027,0.0336155779534505,0.497637408774033,31.2152199540477,44.7805693551462,40.7239754971653,50.4246208035666,64.6040733786879,75.565389930162,114.55697139557,87.7489639928164
"100","AHR2","Walla_Walla",2021,96.2987012987013,0.327232655961803,0.288940561445057,1.99184408486309,0.200456395190851,0.0809919003462903,28.9664959676199,0.470613786970124,-0.0613441944362924,0.122926243714053,0.0542295941570923,0.502238969639161,26.8188575488844,40.0949050733219,36.8595725042151,48.4738957288688,61.8788288257842,72.8364673608103,105.448213419748,93.1421372235026
"101","AHR2","Walla_Walla",2021,94.6601941747573,0.296488371338359,0.260599161054858,1.85211031343605,0.19849682853338,0.0809559136465302,24.2605732976414,0.419219791846548,-0.0652493204446126,0.115939080609227,0.0384712850778595,0.495930502434701,30.2283840498261,42.8718432334038,39.687880828889,48.8742080555,62.1362972031304,73.1003718171504,105.154400911894,92.2098329038446
"102","AHR2","Walla_Walla",2021,95.751854349292,0.334320844177806,0.292924720267753,2.01332105658638,0.204857109986967,0.0850491575628707,31.0996780888876,0.478164734212184,-0.0580851345053229,0.119628273101724,0.0538500002519218,0.51579864371473,29.0737517240271,41.5175023292968,37.8884745082023,50.1559782134039,64.0802663571888,76.0210915145247,108.586733855649,96.6062884289273
"103","AHR2","Walla_Walla",2021,97.0209884901828,0.354203108577551,0.314259418694835,2.11035311790767,0.195095131045161,0.0828659708080783,40.3389561202087,0.513494268242746,-0.0269965711735348,0.132804547888053,0.0731494858884644,0.485536716204962,29.9218292278428,44.4486396820738,40.6517671985712,57.470872741688,72.2582541367693,85.340974664718,117.62617568644,111.408994135807
"104","AHR2","Walla_Walla",2021,92.6301555104801,0.356391082800783,0.31354211137688,2.12070377501152,0.206848687331659,0.0864601098448264,36.2621612388314,0.493186620527919,-0.0484474335523204,0.119299428284834,0.0618863339347783,0.522408096634023,28.1045138877235,40.4570654562807,36.7522085346996,50.9273550632746,65.1615395718524,77.5367328382246,108.55617163419,98.446134517943
"105","AHR2","Walla_Walla",2021,99.2434662998624,0.365966666102767,0.320253499284254,2.1708527354284,0.203527183098141,0.0867520261066754,41.3586844361866,0.542711506687317,-0.0463343070113377,0.117183669258533,0.0722639823030211,0.512003362512629,31.7157701071743,45.2882258725059,40.8391426897084,58.363565186291,74.1354130283252,88.2949907264741,122.557327714231,111.609334721356
"106","AHR2","Walla_Walla",2021,88.7573964497041,0.31562904151462,0.277128844454297,1.93329735612437,0.200818150336526,0.0827676453949286,27.2769564997006,0.418411123560267,-0.0450472305267146,0.132220571033035,0.0437364239835147,0.503397525953372,26.809800451484,38.4444764609766,35.3581286007051,45.2114206623479,57.5326354911334,67.9274748318535,96.9585540758183,88.5654651909315
"107","AHR2","Walla_Walla",2021,99.1573033707865,0.408413396774416,0.356450567501641,2.40281218740774,0.203804961397541,0.0877486510835157,52.7084508608145,0.60525978140866,-0.0616990764002617,0.105004168003306,0.0921101358288942,0.512887972168043,30.6128459415578,45.6279712895132,40.4134490880637,63.6669850091907,80.7410544529124,96.3304320374991,134.545706403629,118.809778162562
"108","AHR2","Walla_Walla",2021,98.3322214809873,0.379797532069736,0.331686939584009,2.24371646359948,0.209824172800307,0.0888030826080065,42.6909739176143,0.558045753404876,-0.0592591913727725,0.1144408950013,0.0737076834015608,0.531803244125985,30.2656908551594,44.09770131732,39.5003842713241,57.5437774308603,73.7371153646244,88.1741095855047,124.918184539571,110.828853317363
"11","AHR2","Walla_Walla",2021,93.7169312169312,0.286520798346859,0.246171733937451,1.81061687288927,0.201470121907174,0.0807494281209593,22.498360431857,0.401141427310346,-0.127786421490885,0.0871195376829525,0.0276244492770207,0.505473455999853,31.3633022139743,44.7339869063692,41.0288763811667,49.1511099776131,62.9075597314259,73.990762950415,113.936061229284,88.0669009498222
"12","AHR2","Walla_Walla",2021,96.2700964630225,0.346409952263852,0.300991929571725,2.07058512602814,0.209986240808841,0.0849384771405025,33.0301390447758,0.498168124512026,-0.142236872772806,0.0712796544669618,0.0554227388550754,0.532883024307845,28.1148600668185,42.072170660839,38.033342563737,51.109679251072,66.0207341965104,78.3036113213444,120.302525027756,90.2810733800297
"13","AHR2","Walla_Walla",2021,94.596312778131,0.329110474272759,0.284443739353924,1.99085899057086,0.199370087296748,0.0814844312970956,33.9668226141468,0.465175480718239,-0.131494123942266,0.0761308149480163,0.051882303830454,0.498629829027537,30.657889031924,44.9942769530892,40.8022961923334,53.9314251116351,68.6155363081058,80.8181545570672,122.613686324134,94.0687185578839
"14","AHR2","Walla_Walla",2021,96.1322520274485,0.318252748745383,0.272346818078402,1.942970996689,0.203619514457111,0.0838976525381873,30.6702397816171,0.457134468559702,-0.136445226994552,0.0725492108473469,0.0427643388378217,0.512023315892965,32.8759705654703,46.4957759876107,42.0634163436178,53.8258565350335,68.7600311484175,81.3902204155436,123.856663714932,94.0662716225078
"15","AHR2","Walla_Walla",2021,90.1296829971182,0.256009771865305,0.217870695690597,1.69296956071063,0.199892380596438,0.0782530150875413,14.5083475744705,0.344584593777636,-0.125798796443441,0.0925598593359369,0.0108117109632878,0.500132335920298,29.089490922608,41.2140501211896,38.0456628944046,42.7821523482654,54.8345053776647,64.1597097092535,99.4546894493784,77.1914883090754
"16","AHR2","Walla_Walla",2021,98.4396200814111,0.341915934127551,0.296302408093842,2.04516100989871,0.218246865765536,0.0874966618008996,29.1346494695889,0.502698460134206,-0.133920588696411,0.0837590572651671,0.0484845240682277,0.559103732256055,28.4839792455755,41.4724768355077,37.4754932396229,49.0597210828633,64.1527323686886,76.4794172448495,118.464678429962,90.4143436123814
